SEX,INSR_TYPE,INSURED_VALUE,PREMIUM,PROD_YEAR,SEATS_NUM,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID,DURATION,CLAIM_PAID_LOG
1,1202,1500000.0,15873.5,2013.0,2.0,0.0,Truck,8226.0,ISUZU,General Cartage,64226.5,183,11.070186746872505
0,1201,298000.0,4090.41,2014.0,4.0,0.0,Automobile,1292.0,LIFAN,Private,236479.72,364,12.373621961392278
0,1202,550000.0,5173.25,2010.0,4.0,7.0,Pick-up,2779.0,TOYOTA,Own Goods,140255.39,364,11.851227383844375
0,1201,298000.0,4949.44,2014.0,4.0,0.0,Automobile,1292.0,LIFAN,Private,32043.85,365,10.374891763009911
0,1201,298000.0,4095.41,2014.0,4.0,0.0,Automobile,1292.0,LIFAN,Private,22415.8,364,10.017565956733677
0,1202,678000.0,5473.96,2013.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,20500.0,364,9.928228944424575
0,1202,1552500.0,17573.1,2013.0,1.0,18000.0,Tanker,13798.0,SINO HOWO,Own Goods,183478.24,365,12.119856806561696
0,1202,1552500.0,15652.4,2013.0,1.0,18000.0,Tanker,13798.0,SINO HOWO,Own Goods,19026.98,364,9.853665806469005
0,1202,1552500.0,14457.3,2013.0,1.0,15.0,Tanker,13798.0,SINO HOWO,Own Goods,74459.67,365,11.21802634550602
0,1202,2990000.0,41845.18,2013.0,61.0,0.0,Bus,9850.0,BISHOFTU,Own service,13682.54,364,9.523948929630684
0,1202,2990000.0,36868.14,2013.0,61.0,0.0,Bus,9850.0,BISHOFTU,Own service,4675.73,365,8.450354426745822
0,1202,1879000.0,10620.52,2013.0,4.0,8.0,Pick-up,2986.0,TOYOTA,Own Goods,24250.0,364,10.096213132628804
0,1202,1879000.0,13794.74,2013.0,4.0,8.0,Pick-up,2986.0,TOYOTA,Own Goods,25735.5,364,10.155665496768686
1,1202,1500000.0,36261.5,2014.0,2.0,0.0,Truck,8226.0,ISUZU,General Cartage,29796.92,364,10.302193871399737
1,1202,1500000.0,29990.56,2014.0,2.0,0.0,Truck,8226.0,ISUZU,General Cartage,26000.0,365,10.165890277802454
0,1202,1486533.52,17409.58,2012.0,4.0,7.0,Pick-up,2200.0,FORD,Own Goods,69450.0,365,11.14837674692692
0,1201,1200000.0,13711.85,2005.0,4.0,0.0,Station Wagones,4164.0,TOYOTA,Private,34385.0,364,10.445404783779793
1,1202,900000.0,38621.56,2012.0,15.0,0.0,Bus,2945.0,TOYOTA,Fare Paying Passengers,73887.31,365,11.210309907684614
1,1202,900000.0,26916.2,2012.0,15.0,0.0,Bus,2945.0,TOYOTA,Fare Paying Passengers,16699.92,364,9.723219086707818
0,1202,2990000.0,45174.7,2013.0,61.0,61.0,Bus,9850.0,BISHOFTU,Own service,51542.32,365,10.850177898119318
0,1202,1150952.81,13388.48,2007.0,4.0,6.0,Pick-up,2986.0,TOYOTA,Own Goods,29900.0,365,10.305647203635566
0,1202,1150952.81,12808.82,2007.0,4.0,6.0,Pick-up,2986.0,TOYOTA,Own Goods,17825.0,364,9.788413344690662
0,1201,270000.0,3679.07,2014.0,4.0,0.0,Automobile,1292.0,LIFAN,Private,168784.5,364,12.036383956980403
0,1202,1615000.0,18856.74,2012.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,73020.68,365,11.198511662340195
0,1202,1615000.0,17383.98,2012.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,112279.2,364,11.628752811735366
2,1202,500000.0,21668.33,2005.0,15.0,0.0,Bus,2986.0,TOYOTA,Fare Paying Passengers,94151.49,364,11.452670980894368
0,1201,1400000.0,16608.65,2004.0,7.0,0.0,Station Wagones,4200.0,TOYOTA,Private,275271.66,364,12.525517376355342
1,1202,1500000.0,26740.4,2014.0,2.0,0.0,Truck,8226.0,ISUZU,General Cartage,95619.15,364,11.468138850888339
0,1201,2854000.0,25510.42,2014.0,8.0,0.0,Station Wagones,4164.0,TOYOTA,Private,45000.0,364,10.714439990727769
1,1202,550000.0,23741.4,2007.0,14.0,0.0,Bus,2494.0,TOYOTA,Fare Paying Passengers,15445.56,365,9.645141603813189
1,1202,550000.0,23684.7,2007.0,14.0,0.0,Bus,2494.0,TOYOTA,Fare Paying Passengers,95247.0,364,11.46423929539317
2,1202,700000.0,20850.61,2007.0,11.0,0.0,Bus,2494.0,TOYOTA,Fare Paying Passengers,21800.0,182,9.989711119284745
2,1202,700000.0,43538.5,2007.0,11.0,0.0,Bus,2494.0,TOYOTA,Fare Paying Passengers,265395.36,365,12.488979685639242
2,1202,700000.0,25398.55,2007.0,11.0,0.0,Bus,2494.0,TOYOTA,Fare Paying Passengers,53700.0,364,10.891186902297498
0,1202,1871000.0,15574.25,2014.0,4.0,6.0,Pick-up,2449.0,TOYOTA,Own Goods,11651.52,365,9.363277744615301
0,1202,1871000.0,15574.25,2014.0,4.0,6.0,Pick-up,2449.0,TOYOTA,Own Goods,10680.4,364,9.27625919006547
0,1202,2684000.0,35197.18,2013.0,4.0,7.0,Pick-up,2494.0,TOYOTA,General Cartage,22548.52,364,10.023469058673232
0,1202,2684000.0,34267.87,2013.0,4.0,7.0,Pick-up,2494.0,TOYOTA,General Cartage,19723.5,365,9.889616796850337
0,1202,2684000.0,35204.08,2013.0,4.0,7.0,Pick-up,2494.0,TOYOTA,General Cartage,19108.7,364,9.857951338523968
0,1202,778000.0,8859.35,2013.0,2.0,0.0,Truck,4570.0,ISUZU,Own Goods,13225.0,365,9.489939868234607
0,1201,700000.0,8553.05,2011.0,4.0,0.0,Automobile,1800.0,TOYOTA,Private,14086.4,364,9.553036059831268
0,1201,700000.0,8553.05,2011.0,4.0,0.0,Automobile,1800.0,TOYOTA,Private,17500.0,365,9.770013301136158
1,1202,1500000.0,20545.92,2014.0,2.0,0.0,Truck,8226.0,ISUZU,General Cartage,91470.0,183,11.42377726113684
1,1202,1500000.0,24120.12,2013.0,2.0,0.0,Truck,8226.0,ISUZU,General Cartage,34304.31,364,10.44305543166775
0,1202,615000.0,5359.13,2014.0,5.0,5.0,Pick-up,2200.0,FORD,Own Goods,43229.94,365,10.674311721584425
0,1202,615000.0,5359.13,2014.0,5.0,5.0,Pick-up,2200.0,FORD,Own Goods,3998.57,364,8.293942134323489
0,1201,2939310.0,32755.54,2011.0,8.0,0.0,Automobile,4164.0,TOYOTA,Private,14200.0,364,9.561067663645012
0,1201,2939310.0,31315.53,2011.0,8.0,0.0,Automobile,4164.0,TOYOTA,Private,9775.0,365,9.187685681411377
0,1201,373913.04,5450.85,2014.0,4.0,0.0,Automobile,1587.0,LIFAN,Private,7208.2,365,8.88311326711865
0,1202,2500000.0,37702.05,2013.0,5.0,0.0,Station Wagones,4164.0,TOYOTA,Own service,24000.0,365,10.085850775128717
0,1202,1400000.0,5673.61,2013.0,2.0,35.0,Truck,8226.0,ISUZU,Own Goods,60295.0,365,11.007021045523306
0,1202,551606.44,6137.65,2014.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,869.57,365,6.769148169530675
0,1202,551606.44,6142.65,2014.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,167887.18,364,12.03105344154045
1,1202,1500000.0,47265.25,2014.0,2.0,0.0,Truck,8226.0,ISUZU,General Cartage,203700.0,364,12.224408511383015
0,1202,350000.0,2888.36,2014.0,4.0,10.0,Pick-up,2779.0,TOYOTA,Own Goods,21570.5,364,9.979128277994544
0,1202,1800000.0,10219.25,2014.0,4.0,7.0,Pick-up,2779.0,TOYOTA,Own Goods,18400.0,364,9.820160289946374
1,1202,1600000.0,47804.56,2014.0,1.0,127.0,Truck,9726.0,SINO HOWO,General Cartage,74329.01,365,11.216270052254512
0,1202,1750000.0,13966.25,2014.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,21659.92,364,9.983264994260532
1,1201,250000.0,4361.2,2001.0,3.0,0.0,Automobile,659.0,TOYOTA,Private,45600.0,364,10.727684925086583
1,1202,800000.0,8013.7,2007.0,1.0,4.0,Pick-up,2494.0,TOYOTA,Own Goods,6500.0,364,8.77971129020447
1,1202,800000.0,8946.15,2007.0,1.0,4.0,Pick-up,2494.0,TOYOTA,Own Goods,23150.0,364,10.049793255125714
0,1202,1390000.0,12409.0,2014.0,2.0,100.0,Truck,5861.0,IVECO,Own Goods,89200.0,364,11.398647529267592
0,1202,1817953.35,22527.09,2012.0,1.0,136.0,Truck,9726.0,BEBEN,Own Goods,66599.7,365,11.106470366983755
0,1202,1817953.35,22527.09,2012.0,1.0,136.0,Truck,9726.0,BEBEN,Own Goods,14634.77,364,9.59122381133948
0,1202,1817953.35,22549.09,2012.0,2.0,136.0,Truck,9726.0,BEBEN,Own Goods,90394.0,364,11.411944235116115
0,1202,1507609.29,19043.17,2012.0,1.0,136.0,Truck,9726.0,BEBEN,Own Goods,72508.68,364,11.191475349171512
0,1202,1817935.35,22548.89,2012.0,2.0,136.0,Truck,9726.0,BEBEN,Own Goods,98450.0,364,11.49731424145601
0,1202,1507609.29,19043.17,2012.0,2.0,136.0,Truck,9726.0,BEBEN,Own Goods,2784.96,365,7.932347796734886
0,1202,1507609.29,19043.17,2012.0,2.0,136.0,Truck,9726.0,BEBEN,Own Goods,18355.61,364,9.817745006603445
0,1202,1817953.35,21613.24,2012.0,1.0,160.0,Truck,9726.0,BEBEN,Own Goods,80000.0,364,11.289794413577894
0,1202,1817953.35,22682.19,2012.0,1.0,160.0,Truck,9726.0,BEBEN,Own Goods,202217.4,364,12.217103580439229
0,1202,1817953.35,22682.19,2012.0,1.0,160.0,Truck,9726.0,BEBEN,Own Goods,38386.96,365,10.555499147744687
0,1202,1817953.35,22682.19,2012.0,1.0,160.0,Truck,9726.0,BEBEN,Own Goods,110484.0,364,11.612635044119205
0,1202,1817953.35,22682.19,2012.0,1.0,160.0,Truck,9726.0,BEBEN,Own Goods,100004.3,364,11.512978463565778
0,1202,1817953.35,21613.24,2012.0,1.0,160.0,Truck,9726.0,BEBEN,Own Goods,25420.0,364,10.143330883072752
0,1202,1817953.35,22682.19,2012.0,1.0,160.0,Truck,9726.0,BEBEN,Own Goods,41772.0,364,10.640005476793887
0,1202,1817953.35,22682.19,2012.0,1.0,160.0,Truck,9726.0,BEBEN,Own Goods,6382.5,365,8.761471815260405
0,1202,1817953.35,22682.19,2012.0,1.0,160.0,Truck,9726.0,BEBEN,Own Goods,19550.0,365,9.88078171500049
1,1202,350000.0,15968.17,2002.0,11.0,0.0,Bus,2985.0,TOYOTA,Fare Paying Passengers,35000.0,364,10.463131911491967
2,1202,300000.0,13462.98,2004.0,11.0,11.0,Bus,2488.0,TOYOTA,Fare Paying Passengers,126914.0,364,11.75127285002671
0,1202,750000.0,5486.49,2014.0,4.0,7.0,Pick-up,2935.0,BISHOFTU,Own Goods,53095.5,365,10.87986629168665
0,1202,750000.0,6044.75,2014.0,4.0,7.0,Pick-up,2935.0,BISHOFTU,Own Goods,19665.0,364,9.886646535340102
0,1202,551606.44,5051.72,2014.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,40965.98,365,10.620521655351478
1,1201,750000.0,6745.06,2012.0,6.0,0.0,Automobile,1298.0,TOYOTA,Private,263043.84,364,12.480079790923979
1,1201,750000.0,7165.21,2012.0,6.0,0.0,Automobile,1298.0,TOYOTA,Private,21815.52,365,9.990422759958264
0,1201,373913.04,5457.1,2014.0,4.0,0.0,Automobile,1587.0,LIFAN,Private,61617.92,364,11.028724245220042
0,1202,520000.0,9973.13,2000.0,2.0,40.3,Truck,3907.0,ISUZU,Own Goods,21075.0,364,9.955890231329176
0,1202,700000.0,6483.75,2013.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,7900.0,365,8.974744612722734
0,1202,1664000.0,12692.1,2012.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,23000.0,364,10.043292972227004
0,1202,1390000.0,12415.9,2014.0,2.0,100.0,Truck,5861.0,IVECO,Own Goods,55700.0,364,10.92775337907558
1,1202,1300000.0,30924.5,2013.0,2.0,0.0,Truck,8226.0,ISUZU,General Cartage,198582.9,364,12.198966959834758
0,1202,1500000.0,9893.6,2012.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,34413.58,365,10.446235590777173
1,1202,1000000.0,25432.84,2014.0,28.0,28.0,Bus,4334.0,ISUZU,Fare Paying Passengers,52802.16,365,10.874326316388352
0,1202,300000.0,7213.64,2013.0,5.0,5.0,Station Wagones,185.0,TOYOTA,Ambulance,191872.24,364,12.164590224643094
0,1202,300000.0,6203.9,2013.0,5.0,5.0,Station Wagones,185.0,TOYOTA,Ambulance,15275.7,365,9.63408407080955
0,1202,300000.0,6203.9,2013.0,5.0,5.0,Station Wagones,185.0,TOYOTA,Ambulance,118112.7,364,11.679402998844541
0,1202,300000.0,7218.64,2013.0,5.0,5.0,Station Wagones,185.0,TOYOTA,Ambulance,34329.22,364,10.443781294820369
0,1202,1400000.0,6952.55,2013.0,2.0,35.0,Truck,8226.0,ISUZU,Own Goods,55042.64,365,10.915881604141417
0,1202,1058776.85,5024.32,2013.0,2.0,35.0,Truck,8226.0,ISUZU,Own Goods,85967.44,364,11.361735531139015
1,1202,560000.0,18640.26,2006.0,12.0,0.0,Bus,2494.0,TOYOTA,Fare Paying Passengers,193811.88,358,12.174648436498735
0,1201,270000.0,3739.625,2014.0,4.0,0.0,Automobile,1298.0,LIFAN,Private,24987.88,364,10.126186204897474
0,1202,900000.0,12716.0,2011.0,4.0,7.0,Pick-up,3153.0,DONFING,Own Goods,7475.0,364,8.919453168575453
0,1202,309999.98,5823.55,2010.0,2.0,35.0,Truck,3707.0,FORLAND,Own Goods,15000.0,365,9.61587214452889
0,1202,320869.57,5247.58,2013.0,2.0,35.0,Truck,3707.0,FORLAND,Own Goods,36762.13,365,10.512250719743635
0,1201,451389.33,9701.51,2011.0,9.0,9.0,Station Wagones,4164.0,TOYOTA,Ambulance,17197.5,365,9.752577449696266
0,1202,650000.0,6873.63,2008.0,4.0,6.0,Pick-up,3153.0,NISSAN,Own Goods,14835.0,364,9.604811938609481
0,1202,650000.0,8405.35,2008.0,4.0,6.0,Pick-up,3153.0,NISSAN,Own Goods,25297.46,364,10.138498803297766
0,1201,270000.0,3679.07,2014.0,4.0,0.0,Automobile,1295.0,LIFAN,Private,46665.85,365,10.750789341487044
1,1202,1600000.0,29827.24,2013.0,2.0,0.0,Truck,8226.0,ISUZU,General Cartage,92413.35,364,11.434037548601811
1,1201,325000.0,3990.2,2013.0,4.0,0.0,Automobile,1300.0,GEELY,Private,87646.79,364,11.381081676112508
1,1201,270000.0,4506.48,2004.0,4.0,0.0,Automobile,997.0,TOYOTA,Private,15000.0,365,9.61587214452889
0,1202,950000.0,17266.3,2013.0,12.0,12.0,Bus,2494.0,TOYOTA,Own service,107328.72,365,11.583660870695498
0,1202,950000.0,17254.4,2013.0,12.0,12.0,Bus,2494.0,TOYOTA,Own service,106634.18,364,11.577168755031394
0,1202,2400000.0,31533.54,2014.0,5.0,0.0,Station Wagones,4164.0,TOYOTA,Ambulance,179569.32,364,12.098322165069217
0,1202,2600000.0,32854.91,2014.0,5.0,0.0,Station Wagones,4164.0,TOYOTA,Ambulance,4500.0,364,8.412054873292933
1,1202,900000.0,12390.97,2013.0,29.0,29.0,Bus,4334.0,ISUZU,Fare Paying Passengers,244692.0,183,12.407759642564704
0,1201,270000.0,3684.07,2014.0,4.0,0.0,Automobile,1300.0,LIFAN,Private,50721.9,364,10.834132764132736
0,1201,270000.0,3679.07,2014.0,4.0,0.0,Automobile,1300.0,LIFAN,Private,17580.6,365,9.774608179612
0,1201,340553.0,5468.64,2011.0,4.0,0.0,Automobile,1794.0,TOYOTA,Private,117306.64,365,11.672555164660373
1,1202,600000.0,19685.01,2007.0,11.0,0.0,Bus,2494.0,TOYOTA,Fare Paying Passengers,10462.8,364,9.255676960364474
0,1202,2000000.0,23173.75,2013.0,4.0,7.0,Pick-up,2488.0,NISSAN,Own Goods,91746.78,365,11.426798569438798
0,1202,1797175.94,27636.94,2013.0,30.0,30.0,Bus,3000.0,MERCEDES,Own service,3400.0,364,8.131824785007195
0,1202,1797175.94,27643.84,2013.0,30.0,30.0,Bus,3000.0,MERCEDES,Own service,9095.0,365,9.115590035430372
0,1201,2963000.0,31670.68,2014.0,6.0,0.0,Station Wagones,2982.0,TOYOTA,Private,22634.9,365,10.027292420511007
1,1202,500000.0,20642.76,2006.0,14.0,0.0,Bus,2494.0,TOYOTA,Fare Paying Passengers,130515.44,364,11.779254474821942
1,1202,500000.0,21259.7,2006.0,14.0,0.0,Bus,2494.0,TOYOTA,Fare Paying Passengers,22767.0,364,10.033111320329633
1,1202,1200000.0,26537.7,2013.0,1.0,132.0,Truck,9776.0,SINO HOWO,General Cartage,73500.0,365,11.205054290550551
2,1202,780000.0,57498.72,2013.0,2.0,0.0,Truck,4570.0,ISUZU,General Cartage,155392.95,364,11.95371878436889
1,1202,1600000.0,47878.4,2013.0,2.0,0.0,Truck,8226.0,ISUZU,General Cartage,131428.0,364,11.786222060834158
0,1201,450000.0,14424.135,2012.0,1.0,0.0,Motor-cycle,900.0,YAMAHA,Private,7442.47,364,8.91509241694693
0,1201,205033.57,2746.38,2013.0,1.0,0.0,Motor-cycle,900.0,YAMAHA,Private,47392.78,364,10.766246275443903
2,1202,400000.0,21907.7,2000.0,12.0,0.0,Bus,2446.0,TOYOTA,Fare Paying Passengers,185954.28,364,12.133261493679859
2,1201,350000.0,4498.8,2004.0,4.0,0.0,Automobile,998.0,TOYOTA,Private,36210.76,364,10.49713920693612
0,1201,560000.0,7647.4,2014.0,4.0,0.0,Automobile,1300.0,HYUNDAI,Private,6393.6,364,8.76320916319038
1,1202,1600000.0,29192.94,2014.0,2.0,0.0,Truck,8226.0,ISUZU,General Cartage,217981.12,364,12.292168320058913
0,1201,205033.57,2746.38,2012.0,1.0,0.0,Motor-cycle,900.0,YAMAHA,Private,96449.2,364,11.476782091944996
0,1202,2129064.0,15173.4,2013.0,4.0,10.0,Pick-up,2494.0,TOYOTA,Own Goods,126987.84,365,11.751854487563833
0,1202,2634014.55,19190.95,2013.0,2.0,10.0,Pick-up,4164.0,TOYOTA,Own Goods,272922.84,365,12.516948060887538
0,1202,1390000.0,12409.0,2014.0,2.0,100.0,Truck,5861.0,IVECO,Own Goods,16000.0,364,9.680406499268875
0,1202,1390000.0,12415.9,2014.0,2.0,100.0,Truck,5861.0,IVECO,Own Goods,28934.68,364,10.272830714682202
0,1202,1390000.0,12415.9,2014.0,2.0,100.0,Truck,5861.0,IVECO,Own Goods,8982.56,364,9.10315151926166
0,1201,270000.0,3520.31,2014.0,4.0,0.0,Automobile,1298.0,LIFAN,Private,51750.0,364,10.854199034612414
0,1201,270000.0,3679.07,2014.0,4.0,0.0,Automobile,1298.0,LIFAN,Private,35183.0,364,10.468346712794542
0,1201,270000.0,4855.15,2014.0,4.0,0.0,Automobile,1298.0,LIFAN,Private,45135.6,364,10.71744872631188
1,1202,500000.0,19672.29,2004.0,11.0,0.0,Bus,2494.0,TOYOTA,Fare Paying Passengers,44000.0,364,10.691967639914864
0,1201,205033.57,2746.38,2012.0,1.0,0.0,Motor-cycle,900.0,YAMAHA,Private,105255.75,364,11.564157882504821
0,1202,770149.68,11756.52,2013.0,8.0,0.0,Special construction,4664.0,INTERNATIONAL USE,Ambulance,225417.52,365,12.32571404225238
0,1201,274000.0,3957.3,2014.0,4.0,0.0,Automobile,4164.0,FAW,Private,30590.0,364,10.328461127032336
1,1202,1200000.0,14625.5,2013.0,28.0,0.0,Bus,4334.0,ISUZU,Fare Paying Passengers,31070.0,180,10.344030187256989
0,1201,1100000.0,16727.4,2013.0,4.0,0.0,Automobile,1598.0,RENAULT,Private,43005.33,364,10.6691025931438
0,1201,1100000.0,16646.3,2013.0,4.0,0.0,Automobile,1598.0,RENAULT,Private,22248.13,365,10.010058185706322
0,1201,1100000.0,16845.4,2013.0,4.0,0.0,Automobile,1598.0,RENAULT,Private,291914.8,364,12.584220683503403
1,1202,1500000.0,26096.97,2014.0,2.0,0.0,Truck,8226.0,ISUZU,General Cartage,25002.44,364,10.126768694384326
1,1202,1500000.0,29872.0,2013.0,1.0,0.0,Truck,8226.0,ISUZU,General Cartage,173446.8,365,12.063631968546916
1,1202,1500000.0,36219.4,2013.0,1.0,0.0,Truck,8226.0,ISUZU,General Cartage,106874.73,364,11.579422036625092
0,1201,895049.6,11879.52,2013.0,6.0,0.0,Automobile,1300.0,TOYOTA,Private,80034.78,364,11.29022906366955
0,1201,778304.0,8503.34,2013.0,6.0,0.0,Automobile,1300.0,TOYOTA,Private,22485.36,365,10.020664182143301
0,1201,778304.0,10059.95,2013.0,6.0,0.0,Automobile,1300.0,TOYOTA,Private,46928.28,364,10.756397066672053
0,1202,6483928.56,72049.99,2013.0,5.0,3500.0,Special construction,12880.0,INTERNATIONAL USE,Special Construction,9790.0,364,9.189218875354072
0,1202,1505217.39,11218.78,2013.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,22955.77,364,10.041368161094713
0,1202,2000000.0,12403.5,2013.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,267103.52,364,12.495395321455804
0,1202,1505217.39,11218.78,2013.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,82520.23,364,11.320810872551563
0,1202,2500000.0,35505.65,2013.0,1.0,1.0,Station Wagones,4164.0,TOYOTA,Ambulance,134175.6,365,11.806912121699103
0,1202,1290052.0,13562.52,2014.0,1.0,10.0,Pick-up,2950.0,TOYOTA,Own Goods,26208.72,365,10.173885613314948
1,1202,1700000.0,9273.9,2014.0,4.0,6.0,Pick-up,2494.0,TOYOTA,Own Goods,29146.77,364,10.280133687994665
1,1202,85000.0,2204.85,2013.0,3.0,0.0,Motor-cycle,200.0,BAJAJI,Taxi,4920.18,364,8.501303618128336
2,1202,87000.0,3796.44,2012.0,3.0,0.0,Motor-cycle,200.0,BAJAJI,Taxi,2090.0,364,7.645397699428633
0,1202,800000.0,9705.75,2008.0,4.0,0.0,Pick-up,2986.0,TOYOTA,Own Goods,10580.0,364,9.266815218904162
0,1202,700000.0,4600.15,2014.0,4.0,7.0,Pick-up,2495.0,TOYOTA,Own Goods,162268.11,364,11.997011408832524
0,1202,1850000.0,15967.75,2013.0,4.0,7.0,Pick-up,2982.0,TOYOTA,Own Goods,57246.87,364,10.955145715484178
0,1202,300000.0,10377.58,2004.0,2.0,0.0,Truck,4334.0,ISUZU,Own Goods,51000.0,364,10.839600519357369
1,1201,300000.0,4623.1,2001.0,4.0,0.0,Automobile,998.0,TOYOTA,Private,70150.0,364,11.1584053405965
1,1201,300000.0,3960.24,2001.0,4.0,0.0,Automobile,998.0,TOYOTA,Private,21156.0,365,9.959726098983317
1,1202,350000.0,29336.45,2001.0,11.0,0.0,Bus,2985.0,TOYOTA,Fare Paying Passengers,85733.92,365,11.359015489504683
0,1202,1500000.0,11719.82,2012.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,26442.76,364,10.182775492629498
0,1201,270000.0,3520.31,2014.0,4.0,0.0,Automobile,1298.0,LIFAN,Private,124982.86,364,11.735939887947733
0,1201,270000.0,3679.07,2014.0,4.0,0.0,Automobile,1298.0,LIFAN,Private,12960.5,364,9.469738703949563
1,1201,510000.0,5883.78,2007.0,4.0,0.0,Automobile,1299.0,TOYOTA,Private,155978.2,365,11.957477944008662
0,1202,1390000.0,12409.0,2014.0,2.0,100.0,Truck,5861.0,IVECO,Own Goods,17120.43,364,9.748086174244843
1,1202,800000.0,22162.83,2013.0,2.0,0.0,Truck,4570.0,ISUZU,General Cartage,255456.2,183,12.450810159916642
1,1201,360000.0,4142.68,2001.0,4.0,0.0,Automobile,1298.0,TOYOTA,Private,14375.0,365,9.573315428463395
1,1202,500000.0,1956.2,2005.0,14.0,0.0,Bus,2494.0,TOYOTA,Fare Paying Passengers,57450.0,364,10.958687689565794
2,1201,500000.0,5206.0,2003.0,4.0,0.0,Automobile,1298.0,TOYOTA,Private,1050.0,365,6.957497370876951
0,1201,500000.0,6239.05,2014.0,3.0,0.0,Automobile,1298.0,LIFAN,Private,28821.3,365,10.268904672059701
0,1201,500000.0,6862.05,2014.0,3.0,0.0,Automobile,1298.0,LIFAN,Private,56506.4,364,10.942126882009585
0,1201,450000.0,14362.15,2012.0,1.0,0.0,Motor-cycle,900.0,YAMAHA,Private,16994.25,365,9.740689172230907
0,1201,205033.57,2746.38,2012.0,1.0,0.0,Motor-cycle,900.0,YAMAHA,Private,94037.57,364,11.451460296243196
0,1202,1290052.0,16142.62,2014.0,1.0,10.0,Pick-up,2950.0,TOYOTA,Own Goods,52424.02,364,10.867139237267425
0,1202,750000.0,6590.47,2014.0,4.0,6.0,Pick-up,2495.0,BISHOFTU,Own Goods,29900.0,364,10.305647203635566
0,1202,700000.0,6478.75,2014.0,4.0,6.0,Pick-up,2495.0,BISHOFTU,Own Goods,48530.0,364,10.789958047997803
0,1202,700000.0,6199.952,2014.0,4.0,6.0,Pick-up,2495.0,BISHOFTU,Own Goods,17024.98,348,9.742495691769285
0,1202,585099.3,6225.37,2013.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,241164.0,364,12.393236625511651
0,1202,1290052.0,16780.75,2014.0,1.0,10.0,Pick-up,2950.0,TOYOTA,Own Goods,110821.82,364,11.615687988767856
1,1202,450000.0,6218.2,2001.0,2.0,10.0,Pick-up,2429.0,TOYOTA,Own Goods,8450.0,365,9.042040056544483
1,1202,450000.0,7599.25,2001.0,2.0,10.0,Pick-up,2429.0,TOYOTA,Own Goods,56230.0,364,10.937223485229126
2,1201,400000.0,2649.7,2003.0,4.0,0.0,Automobile,1299.0,TOYOTA,Private,54600.0,365,10.907807476583594
1,1202,800000.0,57952.52,2016.0,2.0,35.0,Truck,4570.0,ISUZU,General Cartage,89148.72,353,11.398072482512378
2,1201,400000.0,6339.6,2003.0,4.0,0.0,Automobile,1299.0,TOYOTA,Private,167610.0,365,12.029401097334638
0,1201,270000.0,3679.07,2014.0,4.0,0.0,Automobile,1300.0,LIFAN,Private,9671.5,364,9.177042086574668
0,1201,135000.0,2331.77,2014.0,4.0,0.0,Automobile,1300.0,LIFAN,Private,26979.9,364,10.202884487248374
1,1202,800000.0,26321.0,2009.0,15.0,0.0,Bus,2494.0,TOYOTA,Fare Paying Passengers,129.5,364,4.871373226762748
0,1201,2750000.0,39011.1,2013.0,11.0,0.0,Station Wagones,4164.0,TOYOTA,Private,23915.81,364,10.082336837967159
0,1201,2558000.0,28789.15,2013.0,11.0,0.0,Station Wagones,4164.0,TOYOTA,Private,16834.51,364,9.731245625166613
0,1202,608695.65,7202.05,2014.0,4.0,6.0,Pick-up,2900.0,BISHOFTU,Own Goods,119364.99,364,11.689949598494751
0,1202,608695.65,7554.97,2014.0,4.0,6.0,Pick-up,2900.0,BISHOFTU,Own Goods,5300.0,364,8.575650760987806
0,1202,1400000.0,23350.1,2013.0,1.0,10.0,Pick-up,4164.0,TOYOTA,Own Goods,16905.0,364,9.735423867488873
0,1202,1400000.0,23350.1,2013.0,1.0,10.0,Pick-up,4146.0,TOYOTA,Own Goods,11896.52,364,9.384085254019277
0,1202,707018.0,14965.76,2013.0,2.0,7.0,Pick-up,4164.0,TOYOTA,Own Goods,39746.36,364,10.590298702782558
0,1202,1550000.0,27441.1,2013.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,2000.0,364,7.601402334583733
0,1202,1550000.0,25891.1,2013.0,4.0,7.0,Pick-up,2494.0,TOYOTA,Own Goods,36641.51,364,10.508964320808563
